id,name,set,cn,oid,cmc,ci,type
814245de-6105-43ef-acbf-d12d304b6331,"Akroma, Angel of Wrath",LGN,1,107f204c-9fd3-490d-8887-be63d14fc6a4,8,W,Legendary Creature — Angel
8144418b-e3e5-459f-8db2-f2e348fba4da,Fork,LEB,153,50c53ae0-51ba-4046-ac74-87c65e688032,2,R,Instant
8145fed6-6b51-420a-84cf-4ea5e0aa1883,Bitterblossom,MOR,58,fb868840-09fa-49b1-85cb-b08ad065e972,2,B,Kindred Enchantment — Faerie
814cf35c-f1ad-4bf4-8c10-a5592c3b1be8,Shanodin Dryads,LEA,216,998484cc-fefc-4da5-9987-5d6e89599c34,1,G,Creature — Nymph Dryad
81564970-23ad-41a3-b5e0-21bdf13f6248,"Yawgmoth, Thran Physician",TSR,336,a1e232c0-dc38-47be-a5a0-f68bc1d86a29,4,B,Legendary Creature — Human Cleric
81706879-ec5d-4b17-b4bc-5f7cb37557a5,Watery Grave,UNF,278,fc9ec820-4245-4a96-b009-5308a818ca58,0,BU,Land — Island Swamp
81917a2b-9bf6-4aa6-947d-36b0f45d6fe3,Sylvan Library,REN,158,92eed395-62ca-4293-882b-8565c40daab5,2,G,Enchantment
819798cf-f685-49b6-b1fd-6bb75fc1f050,Super Shredder,TMT,217,b7ee76bf-d15a-489e-8f05-414788f8f649,2,B,Legendary Creature — Mutant Ninja Human
81ad48fa-9464-40bf-8bf5-af31a6a38fb3,Arid Mesa,SLU,4,c5acf2a5-40f4-433d-a74d-1cb56c521464,0,,Land
81d6b979-251a-4736-86f0-35a6c8b492c9,Call Forth the Tempest,LTC,509,0623c51a-e829-413f-a3a0-817c0902821e,8,R,Sorcery
81d73362-43c1-4dd0-87dd-9aa7ae13ff2f,Basalt Monolith,LEB,232,6b8cf2a0-b045-4d91-9d91-c602d40c6237,3,,Artifact
81e57561-17d4-48db-8e40-f41019010bc9,Gamble,SLD,188,a54f0869-94c8-42af-9080-166efb9486a4,1,R,Sorcery
822e30db-40c5-4099-868b-185ad9b7c7dc,Imperial Seal,PTK,78,16cd0b90-f70c-4efa-b252-8de8784ef9a3,1,B,Sorcery
8296a455-21d5-498e-9029-2bdf0da855a8,"Mondrak, Glory Dominus",ONE,23,fe83087d-c6c1-40be-9295-baaa1c6b2db1,4,W,Legendary Creature — Phyrexian Horror
829bbc9b-9185-4d9b-8e4e-9f04ece48fff,Wasteland,LTC,376,09a70ae8-3859-4a09-901d-dce063fa3b5f,0,,Land
82ae30e8-2dcd-46b8-925b-cc24e11fb95d,Boris Devilboon,LEG,223,913aed6d-60c3-4d08-baf8-359e2c41a797,5,BR,Legendary Creature — Zombie Wizard
82da0972-b17b-4600-9efd-e9430a0db04b,Mox Sapphire,LEA,265,d5ed1233-df87-4b90-8918-13922ec95249,0,U,Artifact
82f70920-94ca-4cc6-9ad7-bc2f28d6b615,Bruvac the Grandiloquent,PLST,JMP-10,274b999f-f193-48fd-9a4a-0fdaf535e6c3,3,U,Legendary Creature — Human Advisor
82fa24fb-aecc-4c33-9e79-c29651ddafbe,"Ulamog, the Ceaseless Hunger // Ulamog, the Ceaseless Hunger",SLD,1122,,,,
830eb270-f7aa-4694-8fe1-7c19e148a39f,Breeding Pool,UNF,286,20283c4a-f1f0-42f0-bc08-6da87474426b,0,GU,Land — Forest Island
83240eaa-edb4-4bd3-b193-29470cf46828,Force of Will,DMR,284,956381ba-6d37-4a8a-846c-bad79222dbee,5,U,Instant
83316930-d6ad-46ce-9b40-48eea856d95b,Steal Artifact,LEA,81,cd8ae9f2-edac-473a-8846-c08219e617c3,4,U,Enchantment — Aura
833936c6-9381-4c0b-a81c-4a938be95040,Nazgûl,LTR,100,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
834b27a0-dfd7-4f96-8cde-cacac4b24acc,"Nykthos, Shrine to Nyx",THS,223,84dc18f0-8225-4b40-a165-b10321e41769,0,,Legendary Land
8352e8b6-c947-49f3-a653-a6af65d3e9c3,Balance,2ED,3,17fa98cd-ed8f-483f-9525-7e989a82ebb2,2,W,Sorcery
835df088-5860-46b1-9c4d-3607d0293963,Sol Ring,SLD,2315,6ad8011d-3471-4369-9d68-b264cc027487,1,,Artifact
8384f87b-26c2-45b7-98ef-352c384f205e,Tetsuo Umezawa,LEG,262,ff132d04-c3a9-4949-83ba-d80bcbcd7b9b,3,BRU,Legendary Creature — Human Archer
839e97b5-c04d-4088-af4e-fa64f4575e51,Island,SLD,1469,b2c6aa39-2d2a-459c-a555-fb48ba993373,0,U,Basic Land — Island
83a46e68-7fb5-4c17-b5aa-ed039cea59d6,The Ozolith,LTC,351,1946ded1-5f53-409f-b0a6-5433bb0357d2,1,,Legendary Artifact
83c01c91-ea01-46c7-b94c-97777b968459,Sensei's Divining Top,EMA,232,13575cf9-65c1-4861-b21e-eb2155e07766,1,,Artifact
83c82209-47d5-4c4c-b8ec-96ab907e15d3,"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",FIN,317,70113003-be5e-406a-9aec-cb480468c36d,3,B,Legendary Creature — Human Avatar Soldier // Legendary Creature — Angel Nightmare Avatar
83f5909b-06eb-446a-8102-1421d4662ba4,"Elspeth, Storm Slayer",PTDM,11p,f78af825-023a-42e9-8374-5c52303a1417,5,W,Legendary Planeswalker — Elspeth
8405c30f-89bc-4210-a430-2521294f3302,Bog Wraith,SUM,96,508248d1-09a4-4e41-a4c9-286618e5061e,4,B,Creature — Wraith
8436c720-ff96-4475-8320-d0d1e0c23f2a,Nevinyrral's Disk,2ED,267,96230edf-568a-47dd-b877-9d92aa58fac8,4,,Artifact
845734da-ab03-4dbc-bb5f-96481d3b8e88,Spell Blast,LEA,79,04477339-7ed5-4770-9e5c-6e481ffcc858,1,U,Instant
847de6a4-a268-492e-a4d2-5b12237bc130,Winter Orb,LEB,276,1dcbd583-3388-4b34-a7cd-131648aa6abd,2,,Artifact
84829605-50eb-455d-a236-ebfa11e883c5,Scapeshift,MOR,136,c235015e-a7a9-4f8d-bf4a-cf68b3847f83,4,G,Sorcery
84b83106-a10d-469a-99eb-56110ef34ba1,The Hive,LEB,273,87a77482-f286-4fb1-b179-85b2095bb768,5,,Artifact
84dc2948-f185-4c3f-b80e-2bc8f47825c9,Torpor Orb,BIG,57,97326cad-b13c-4e52-82ce-850a39e5ff08,2,,Artifact
84f035e1-6c89-457b-b05f-85680a50ed91,Deflecting Swat,C20,50,ae120613-97d6-4393-b39d-c3e6c076f5d6,3,R,Instant
8512f2c1-6361-4b79-843f-80b6bceeeb99,Unsummon,LEA,86,837182db-1bf3-4a2c-bd01-1af9d9873561,1,U,Instant
851c0167-04ba-4d15-b0fa-c211bd8826f1,Legolas's Quick Reflexes,LTC,493,59154c04-6bc5-4b95-af1f-6de5fed05649,1,G,Instant
852d7a68-8682-4073-a44b-f10f5613879c,Birds of Paradise,LEB,187,d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1,G,Creature — Bird
8537cb0f-4821-417b-80cc-ea57d51ee9b8,Island Fish Jasconius,ARN,16,bb217f12-532f-4833-a27a-99e290aa47d0,7,U,Creature — Fish
856be1dd-a20b-49c2-be9d-7db76c7efd8b,Golgothian Sylex,ATQ,51,95197f8f-c24e-4d13-a106-7186b3cc59e0,4,,Artifact
856bf0ba-e5a5-47eb-9a6a-111935088c31,Tropical Island,2ED,284,74b7fe23-5d3a-4092-8d78-7c0eba8f6f73,0,GU,Land — Forest Island
858e0b83-7927-4e34-ae25-6ad7a787ad97,Sol Ring,SLD,1494,6ad8011d-3471-4369-9d68-b264cc027487,1,,Artifact
859d2ff4-8b8c-410b-8636-7e6a539fd291,Ocelot Pride,MH3,394,b4ce2c8f-a19c-461e-8a2e-0ec2bd3ebca3,1,W,Creature — Cat
85eaf5e7-77dc-4842-a70c-ce4ac7f724df,"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",FIN,115,70113003-be5e-406a-9aec-cb480468c36d,3,B,Legendary Creature — Human Avatar Soldier // Legendary Creature — Angel Nightmare Avatar
861b5889-0183-4bee-afeb-a4b2aa700a8e,Smothering Tithe,CMM,57,153376c9-dffd-458c-8ce3-a4c8269bc4e9,4,W,Enchantment
86418d1b-4956-48fd-a542-338f24c1c0a0,Wall of Fire,SUM,183,f38c8b47-e8e0-4d2f-b1da-d8d986805a48,3,R,Creature — Wall
86435875-ac92-4348-b41e-19570cf62a1c,Earthquake,LEB,147,9a40614b-50a3-422c-849e-53c8b7d3d204,1,R,Sorcery
864d028f-b57f-4f68-9694-c5a2bd7295b9,"Jeska, Thrice Reborn",SLD,1201,b1fbfcf3-6921-4417-a58e-0f5e5d34a105,3,R,Legendary Planeswalker — Jeska
8673ccb2-e960-44a9-917b-c53c91e61a94,"Elesh Norn, Mother of Machines",ONE,415,5ade11c0-41dd-4b6a-9f5b-c5903a3a0d7f,5,W,Legendary Creature — Phyrexian Praetor
8676d164-c76e-402b-a649-6ded3f549b6e,Doubling Season,2XM,164,01546b7d-a233-4176-8843-d732074dc5b6,5,G,Enchantment
8690cbcc-f8fd-41f7-9e28-e61c12b04014,"Yawgmoth, Thran Physician",MH1,116,a1e232c0-dc38-47be-a5a0-f68bc1d86a29,4,B,Legendary Creature — Human Cleric
869ec7dc-dbf5-4ed4-a368-328da384ecae,City of Brass,2X2,403,f25351e3-539b-4bbc-b92d-6480acf4d722,0,,Land
86a27d68-3e58-4ade-976d-36381beed451,The Abyss,LEG,120,a02a7816-c967-4503-bb08-f8db44915250,4,B,World Enchantment
86e3be43-2bbd-48a5-9a9e-05f15a929dc3,Abyssal Persecutor,LTC,525,7282f643-191b-41be-9f6f-82360c915d6d,4,B,Creature — Demon
86e61a1f-5058-4387-84d9-bfe2607b1b92,Flying Carpet,SUM,248,453524fb-2ffa-421f-883c-b77ae2850c52,4,,Artifact
86f670f9-c5b7-4eb0-a7d0-d16513fadf74,Kaalia of the Vast,2XM,354,cb8d80c9-ed58-4f2d-aa8c-c383370c7f1a,4,BRW,Legendary Creature — Human Cleric
86fd126f-7672-4d83-93df-c61184d2fcf4,"Cloud, Midgar Mercenary",FIN,427,33d2584b-bf29-4c22-bd45-14ba2fb98c0e,2,W,Legendary Creature — Human Soldier Mercenary
870eb49c-f62d-4986-b492-601feb68a307,Juggernaut,LEB,256,4ac9116f-36bc-4d71-b696-d6ee064e1d58,4,,Artifact Creature — Juggernaut
8712c49e-f171-4669-bed9-87575a37af11,Disintegrate,LEA,140,92d6af2f-728e-4e41-87cb-5c90878a2f2f,1,R,Sorcery
87545415-2e27-4841-a3af-7653af2ba6d3,Sliver Legion,TSR,261,47657df2-0e58-46c8-87e2-cc752708a612,5,BGRUW,Legendary Creature — Sliver
87776882-d3f6-4f80-8529-01feb416bb36,Questing Druid // Seek the Beast,SLP,38,555df32f-f8e9-49af-bc4a-1194ea325a97,2,GR,Creature — Human Druid // Instant — Adventure
87f1e69a-6d74-4982-afda-82613637799a,The Mind Stone,MSH,21,b175e826-09e8-4fae-9f2e-b902f95b282d,2,W,Legendary Artifact — Infinity Stone
880ffa23-ed71-4f39-aa66-0953a1f20fe9,Ancient Tomb,ZNE,21,23467047-6dba-4498-b783-1ebc4f74b8c2,0,,Land
8819dd6d-1127-4c73-9df7-5e5d66c20a68,Mirkwood Bats,SLD,2565,0636b6c3-0662-420a-b30d-f0a14e7c512d,4,B,Creature — Bat
881b6202-6d02-489b-b79c-62142c42ed1f,Orcish Bowmasters,HOC,19,ea5103f5-27e0-4eb1-902c-7f34652d6bf3,2,B,Creature — Orc Archer
881e5922-b464-4a1a-b074-664bd6c0a7f6,Demonic Tutor,3ED,105,82004860-e589-4e38-8d61-8c0210e4ea39,2,B,Sorcery
88231c0d-0cc8-44ec-bf95-81d1710ac141,Misty Rainforest,MH2,250,09dd85aa-47bc-4713-a9b9-8b52ff2285ed,0,,Land
882de3fc-f84b-4b73-8f63-fce189c85ee8,Bloodletter of Aclazotz,PLCI,92p,469956a2-7cd4-4695-b8f4-c841526f160d,4,B,Creature — Vampire Demon
882fe528-1a84-4d34-bd15-330963b684ff,Bad Moon,2ED,94,fc5d3341-cbce-49e5-93cc-8add92479dca,2,B,Enchantment
885b5ca4-b8e4-4a66-9508-a12396959253,Counterspell,SUM,54,cc187110-1148-4090-bbb8-e205694a39f5,2,U,Instant
8879190f-d8ff-47ce-a5d8-6a481a67236a,"Mikaeus, the Unhallowed",UMA,106,5d27c63e-d1ef-48af-b51d-01ebc6daeac9,6,B,Legendary Creature — Zombie Cleric
88910aa1-180d-41ab-a6ea-57fd66a955aa,Water Elemental,SUM,92,c470fbe1-0538-46ec-8741-3143f5e78af8,5,U,Creature — Elemental
88d6f431-a7ea-4508-a52c-86d33e12e4e4,Berserk,LEB,186,8b67d192-9a05-4a47-82ae-5fc4b7834d88,1,G,Instant
894105c4-d3ce-4d38-855b-24aa47b112c1,Misty Rainforest,SPG,111,09dd85aa-47bc-4713-a9b9-8b52ff2285ed,0,,Land
8945585f-4773-493d-a0fe-d707db910b38,Mox Ruby,LEA,264,ed85fa82-e4fa-434b-92a8-36b6075708d1,0,R,Artifact
894c5cf2-8ae2-427a-bcbc-67df0bdfee9d,Cyclopean Tomb,LEA,240,1edee40f-d153-4d67-aee7-ef08e11e4a79,4,,Artifact
898cd314-9060-4f1c-a821-1d61a292a12b,Regrowth,LEB,215,e6e4a8bd-5c40-4654-8de1-0da9afed90fd,2,G,Sorcery
8996f0df-d9c8-4fae-b69f-bf388b84fa5f,Island Sanctuary,SUM,25,7d1769d0-d942-45b3-a31c-2bbe45e68661,2,W,Enchantment
89ad91fc-50c2-44e0-b88e-2c13610377f9,Forest,LEB,301,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,0,G,Basic Land — Forest
89c21b09-8869-4d94-bf29-29c8d1c69d4f,"Nico Minoru, Runaway",MSC,700,5303b3f6-970c-47d8-977e-2d6679206ba5,4,R,Legendary Creature — Human Warlock Hero
89cf6f57-230f-497e-a14e-ad1e8737fd42,Ocelot Pride,MH3,38,b4ce2c8f-a19c-461e-8a2e-0ec2bd3ebca3,1,W,Creature — Cat
89dda260-836d-44e7-9540-13c352a1526c,Bloodletter of Aclazotz,SLD,2502,469956a2-7cd4-4695-b8f4-c841526f160d,4,B,Creature — Vampire Demon
89e2d714-2070-434a-9a81-276e72594e06,"Giada, Font of Hope",SLD,1586,48e6d3d8-2f27-4017-acdd-40bce8cdbc02,2,W,Legendary Creature — Angel
89f612d6-7c59-4a7b-a87d-45f789e88ba5,Force of Will,DMR,50,956381ba-6d37-4a8a-846c-bad79222dbee,5,U,Instant
8a1dff82-de5c-4b1d-b87f-6ddb4551f820,Psionic Blast,2ED,75,7f221ad6-7ec4-483d-a6b5-1456c95c1cad,3,U,Instant
8a3ea83c-2978-4a2a-a109-915b9a738a13,Birds of Paradise,FBB,187,d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1,G,Creature — Bird
8abe7d62-6a99-4d1f-9b81-cff0485997a8,Sacrifice,LEB,125,068b3692-411b-44d4-a7e9-005262760cfc,1,B,Instant
8b0336f5-e6a2-49e0-8d8e-760adf7112b7,Opposition Agent,PCMR,141p,1f438b8f-fe23-4f3b-ab2e-f6c33676c462,3,B,Creature — Human Rogue
8b28572c-d2ba-4834-8630-3d82202ebb6f,Black Market Connections,CLB,620,d2664f28-49e1-46f8-a863-b217e961a57c,3,B,Enchantment
8b5713b7-f2a6-41c5-a485-058b7393570b,Talisman of Dominance,SLD,1053,4c0a0448-b9d6-43a0-8549-64066dac63f0,2,BU,Artifact
8b5a916f-a6f2-4e89-b38f-7e5bc0c2e032,Esper Sentinel,H2R,2,5def9f38-0a0b-4e8d-9f9d-29dcb46520b4,1,W,Artifact Creature — Human Soldier
8b6d4dab-0cce-4a3f-abe2-bf3b4bb6d26b,Karma,SUM,26,fac4da47-f0b2-4b57-9703-e0ed100d3499,4,W,Enchantment
8b8a78cf-ee6c-4852-9651-eeaa634daaa1,The Fourteenth Doctor,SLD,1583,0afcf1eb-ac2c-4bb0-8823-9fe45968c2d9,3,GRUW,Legendary Creature — Time Lord Doctor
8b8d9fae-a2a8-425a-8b82-34aa8e3eef06,Island,SUM,295,b2c6aa39-2d2a-459c-a555-fb48ba993373,0,U,Basic Land — Island
8b99edfa-4bc2-4e90-9def-14d5db0fe6c1,Paralyze,SUM,121,e9b4e857-39e5-4a06-89ad-3dd94b3f252a,1,B,Enchantment — Aura
8bb48b87-8ed9-41b2-80ca-5d37cf24455a,Nazgûl,LTR,729,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
8bbf6678-f597-407d-9a95-02bbe6c4bcf3,Living Artifact,LEB,209,4ff9af56-ac18-4966-9e48-183e1ca1c2d0,1,G,Enchantment — Aura
8bd37a04-87b1-42ad-b3e2-f17cd8998f9d,Sliver Legion,FUT,158,47657df2-0e58-46c8-87e2-cc752708a612,5,BGRUW,Legendary Creature — Sliver
8bf88010-799d-4217-8e79-308bec7ad2ff,"Rev, Tithe Extractor",J25,45,8345eb05-c04e-4c1d-9776-5ab7d91a7842,4,B,Legendary Creature — Human Rogue
8c20df77-2a4d-44a6-9389-125c4e5f5e40,Nazgûl,LTR,728,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
8c3d4d71-c750-4146-80fb-7cfd2427c62f,Sakashima's Student,PC2,24,afcc68e2-3634-43ce-ae99-dd2ec735d146,4,U,Creature — Human Ninja
8cb56953-8450-475b-9be5-5ff628f56818,Tinker,PEWK,2024a,254878f0-be90-4653-a395-0c41258fceaf,3,U,Sorcery
8cd5732c-cd54-48d8-8b32-f33782ec69da,Farmstead,SUM,19,0d71b157-09a0-4fd4-beb9-103117a784ad,3,W,Enchantment — Aura
8cd7d7e1-f928-4429-9a59-ba0590a78e98,Chromium,LEG,224,7c91ae5d-0320-46a7-98d2-df0918202478,8,BUW,Legendary Creature — Elder Dragon
8cec48b8-58b2-4894-96e4-8477b83d4cf6,"Ugin, the Spirit Dragon",UGIN,1,eecb3047-a563-441a-9175-200421981ac3,8,,Legendary Planeswalker — Ugin
8cf56b18-e71a-4fd2-8694-a9aaece41965,Mana Flare,SUM,164,97159138-c34b-416e-b079-5c952383a243,3,R,Enchantment
8cf99186-3167-4092-8efb-e7448609ceba,Scrubland,LEB,282,c8d95ca8-7d12-4072-aeaf-e20f248c7e39,0,BW,Land — Plains Swamp
8d27e717-8bda-44dc-90b9-a6f7029c7b93,"Ragavan, Nimble Pilferer",H2R,11,37108cd4-bbab-4ce3-9ed6-f60e8422e703,1,R,Legendary Creature — Monkey Pirate
8d3569de-ff5e-44a2-94a2-86e994d2a0f1,Worldly Tutor,TLE,314,e8863518-0bfa-49c3-8c6e-6c9116a81051,1,G,Instant
8d4a47d3-75f4-4770-8fbf-735b97811d82,Underground Sea,FBB,290,4b22be3a-8ce1-47d1-b82e-6c3ccfb0548b,0,BU,Land — Island Swamp
8d74a469-c71d-4773-99d3-5456b31df424,"Emrakul, the Promised End",EMN,6,4e7a8817-1a66-45c3-ade9-eac79b40b89f,13,,Legendary Creature — Eldrazi
8d80ec47-0e47-49e3-9c43-1c126d8523e1,Geier Reach Sanitarium,SLD,1408,7b9fafe7-d26a-4ed5-b4c4-ce13763770b5,0,,Legendary Land
8d82d94b-ceef-4533-a4f2-b6442a61b839,Jade Statue,LEA,253,96162b22-41e7-4559-aa1b-c18f42abcb52,4,,Artifact
8da6b899-9f8e-41e1-a8e5-be66b18f1e6b,Sylvan Library,4BB,273,92eed395-62ca-4293-882b-8565c40daab5,2,G,Enchantment
8dc0660e-6fe0-48b9-aba0-0e7a72ea4afd,Forest,SUM,306,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,0,G,Basic Land — Forest
8dcc3080-966d-497e-82c9-a7311630abd2,Watery Grave,RVR,301,fc9ec820-4245-4a96-b009-5308a818ca58,0,BU,Land — Island Swamp
8de3fdae-cc2c-4a14-b15b-4fe1a983dfbf,Gilded Drake,USG,76,7f06c098-6482-4bf3-a9a1-110d6d5b5703,2,U,Creature — Drake
8de940d6-98c0-46a9-b5fd-e2b0899ea19e,Water Elemental,LEA,91,c470fbe1-0538-46ec-8741-3143f5e78af8,5,U,Creature — Elemental
8df6603a-38c1-4d18-8b84-6211e9a7cc09,"Sheoldred, the Apocalypse",DMU,435,34f34409-326d-4994-a0ea-1a69aa278f03,4,B,Legendary Creature — Phyrexian Praetor
8df80424-3bd9-4982-ad79-e55d9ba3b43d,Wall of Wood,LEA,225,aa5e6894-8c97-46f8-a0fd-07c6db51e9a7,1,G,Creature — Wall
8e0d4b0c-75c9-432f-8bb0-18950ee1947b,Aetherflux Reservoir,BRR,65,5f15125e-ae89-471e-b055-226a783bc7c1,4,,Artifact
8e1d8486-370a-49b6-9145-060814f38677,Three Tree City,BLB,339,da3b17a2-e1e1-44e9-b9b1-ae54a92037db,0,,Legendary Land
8e432f7c-885e-4fdb-9a08-bb2f4e2042ae,Sedge Troll,FBB,174,a6a43190-cca2-4f07-afe9-8af681d777da,3,BR,Creature — Troll
8ebe4be7-e12a-4596-a899-fbd5b152e879,Mox Pearl,LEA,263,824597b8-c89a-47ec-8526-7efc6e24ef0e,0,W,Artifact
8ecea08d-7d65-4d61-a34d-2f8976af5f5e,Enlightened Tutor,DMR,263,c5229c17-b7be-4b05-b683-f2277edc4849,1,W,Instant
8ed80db2-b30d-4306-8d9f-a43cd77d37e3,Misty Rainforest,SLU,5,09dd85aa-47bc-4713-a9b9-8b52ff2285ed,0,,Land
8ee8c229-1915-493d-82e2-6da9e01bb867,Giant Growth,SUM,199,5748ebf1-24e3-499d-ab7c-c2cebd462a24,1,G,Instant
8f0a25ea-b414-423c-94a6-8a4795d60b46,"Xun Yu, Wei Advisor",PTK,93,fb5fea4a-1b04-45c6-a207-e2e8493ea968,3,B,Legendary Creature — Human Advisor
8f6597c9-8271-49c7-b4f6-9265f5d95f99,Swords to Plowshares,SLD,713,b1544f21-7e98-461b-aed5-e748b0168c52,1,W,Instant
8f861d59-f2ce-457f-99f4-48b12ae34fa2,"Yuna, Hope of Spira",FIN,404,3dee768a-612c-4960-bad2-2fe5b83a70c3,5,GW,Legendary Creature — Human Cleric
8f8f02f1-ccb6-48b6-ae4e-adc4fe721606,Gemstone Caverns,PLST,TSP-274,c0adbddc-b070-4c5f-afe0-0474c72a9251,0,,Legendary Land
8f9bc5e5-b34e-4274-9ad4-84f405a4e176,The Ozolith,PIKO,237p,1946ded1-5f53-409f-b0a6-5433bb0357d2,1,,Legendary Artifact
8fa7526a-7a4e-4b3d-b96e-91f2bbf1c7bd,"Guan Yu's 1,000-Li March",PTK,7,a1b87d5d-9493-4001-8c7e-553f40de61ea,6,W,Sorcery
8fd7861d-925f-4b4c-a4ab-60be6f43d50b,Animate Dead,LEA,92,c0d8fef4-65f4-4769-982d-b397d2b7e977,2,B,Enchantment — Aura
8fe3fd83-969c-4add-888f-86f4306b067c,Keldon Warlord,LEA,160,acc869f8-dcbe-4d57-baa0-3eef4aceb251,4,R,Creature — Human Barbarian
8fecc5d2-5298-4d47-b085-f160603f220e,Aladdin's Lamp,ARN,56,2aa2f96b-5784-4767-b9ea-b8d9222cb1de,10,,Artifact
901831ad-1840-4287-b6a0-bea310598dc2,Stone Rain,LEB,178,6e880df6-fc00-43d2-a9c8-f575f40b78c6,3,R,Sorcery
901bd4dc-ebd3-40af-9fb0-57a8719329a4,"Terra, Herald of Hope",FIC,204,25d40d28-1b46-4055-959a-45719040ed30,3,BRW,Legendary Creature — Human Wizard Warrior
902441dc-c976-4c92-b897-6376eaa0fe38,Time Vault,LEA,274,99d4d99d-cf56-45aa-aa39-a250695612f2,2,,Artifact
904ff94a-4db4-44a6-8593-89c32905b3fc,Terror of the Peaks,OTJ,149,f8e17f4f-080d-4bba-bd05-ca27e94ccecc,5,R,Creature — Dragon
9052369f-840f-438e-b86d-e2f8d6339585,Wheel of Fortune,LEB,184,a8abd966-de7b-46a3-8ac7-8747ab35653a,3,R,Sorcery
90538019-58eb-4b4f-b2a5-4650e5b6ec84,Parallax Wave,PLST,NEM-17,0accfb04-bc8b-4cab-997a-2337ac42db8f,4,W,Enchantment
90563f90-0127-4164-b43b-f0321dc63a1d,Unholy Strength,LEA,131,090d88a9-7f2d-4bd1-a30a-7c48d05068be,1,B,Enchantment — Aura
90600867-9b2b-4174-8fb5-3f58469e8733,Reflecting Pool,LTC,373,67f43ac6-2a58-4b53-b5d7-0330e2a252e2,0,,Land
9076e13d-d16e-4528-aad0-8b8081b00e8d,Throne of Eldraine,WOC,28,5b9a2b81-a645-43be-8001-03817ac210ca,5,,Legendary Artifact
908a2215-7231-43a4-8fec-5d1e4233c028,Masticore,UDS,134,621476a4-44bf-4f55-adb1-880cdd213f38,4,,Artifact Creature — Masticore
9097b246-a7a6-4dad-ad5b-5703eac4b7f0,Island,PELP,7,b2c6aa39-2d2a-459c-a555-fb48ba993373,0,U,Basic Land — Island
90a57c0e-fa61-45ef-955d-d296403967d5,Island,LEA,288,b2c6aa39-2d2a-459c-a555-fb48ba993373,0,U,Basic Land — Island
90b3ef81-2c77-4355-afcb-7b419d4bcb2c,Swamp,PGRU,3,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,0,B,Basic Land — Swamp
91070e35-2e17-4045-a8ac-0056cb0a2b11,"Toph, Earthbending Master",TLE,209,ad5d3e7e-bf8c-4fa3-a81e-1523aec2585f,4,G,Legendary Creature — Human Warrior Ally
911538ea-322c-4c40-a9c3-35e47fe60fce,Orcish Oriflamme,LEA,166,0b16a650-68b0-44dc-a9e1-15b7966e0b18,4,R,Enchantment
9126dfa0-b681-44c7-9ae1-7926df8a2767,Gwen Stacy // Ghost-Spider,SPM,202,5f143d87-35fb-40e3-94ae-f85cfff9adb5,2,RUW,Legendary Creature — Human Performer Hero // Legendary Creature — Spider Human Hero
91271b80-cc8c-436f-983e-3f168febeb99,"Solphim, Mayhem Dominus",ONE,312,895f23a2-55b7-4cc0-8939-2efaaf097e6f,4,R,Legendary Creature — Phyrexian Horror
9138d11a-d55f-4c46-bb27-7e8e15a44e8c,Sol Ring,SUM,274,6ad8011d-3471-4369-9d68-b264cc027487,1,,Artifact
917e98db-a0c4-4836-9e4b-3fda142eedf6,Strip Mine,ATQ,82c,d21a89eb-7c5b-459a-acc7-12b20b13bf79,0,,Land
91809c68-94ec-4825-8ed9-bdd77b113ea0,Displacer Kitten,MB2,27,09ef446c-a13d-49d9-a94c-cd5f5a2d440b,4,U,Creature — Cat Beast
91b0a6cb-1c2e-4122-8874-a48e69e1c464,Sakashima's Student,PCA,24,afcc68e2-3634-43ce-ae99-dd2ec735d146,4,U,Creature — Human Ninja
91bdfd40-dbc7-42a8-a122-5834193b8f5e,Demonic Consultation,SLD,1127,9a1412db-45ad-46ea-8f12-a85d203113d8,1,B,Instant
91bed8a9-ede6-4fdc-966e-d1e4261c68e4,"Xiahou Dun, the One-Eyed",PTK,92,9602f262-62cb-4c1e-91b6-d94780e571cf,4,B,Legendary Creature — Human Soldier
91f15da4-396e-4704-926f-cda3b3f532e0,Swamp,SUM,300,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,0,B,Basic Land — Swamp
91f46e9a-6075-4fa5-8f60-f81e2024b13d,Uthden Troll,LEB,181,d6329dcc-b450-482a-8ee3-45449f7a4b3d,3,R,Creature — Troll
92274971-7c4a-4326-b0fe-75e2d124f718,Chaos Orb,LEA,235,edb455f4-8dc9-4b7c-b25c-cb51b7dfbb41,2,,Artifact
92369d7e-5e5a-46f9-bb31-c57d62410283,Underground River,ICE,362,857febd9-cdd7-4f8e-a852-d88084b0cfbc,0,BU,Land
